"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17302092","17302092","21807","Tsc22d1","TSC22 domain family, member 1",-0.378741919117118,5.62920827574589,-1.63043333894776,0.11903876051232,0.572686663261296,-4.65997498642885
"17311452","17311452","75281","4930548G14Rik","RIKEN cDNA 4930548G14 gene",-0.159251988131156,2.75133715394089,-1.63034944697702,0.1190565935137,0.572686663261296,-4.66009018129909
"17366047","17366047","329078","Emx2os","Emx2 opposite strand/antisense transcript (non-protein coding)",-0.126069110620778,2.41435601445582,-1.63013385548514,0.119102432368923,0.572742092267897,-4.66038619709729
"17532442","17532442","235682","Zfp445","zinc finger protein 445",-0.341271578661216,7.08772368984271,-1.630117259536,0.119105961601575,0.572742092267897,-4.66040898280466
"17319037","17319037","19354","Rac2","RAS-related C3 botulinum substrate 2",-0.134692563326642,10.6052165296707,-1.63003391448868,0.119123686784439,0.572742092267897,-4.66052341029709
"17235300","17235300","23805","Apc2","adenomatosis polyposis coli 2",0.169188601372606,3.21721132007262,1.62984623843888,0.119163608440003,0.57284495848335,-4.66078106184664
"17300213","17300213",NA,NA,NA,-0.488469056903978,6.51613340867894,-1.6297175224569,0.119190994892362,0.572853257245595,-4.66095775724121
"17366423","17366423","18686","Phxr1","per-hexamer repeat gene 1",-0.329081708218813,5.34594973897347,-1.62966397928878,0.119202388651946,0.572853257245595,-4.6610312558087
"17381397","17381397","791411","Gm13199","predicted gene 13199",-0.280578512074428,5.49017224656417,-1.62944581331159,0.119248822960487,0.572987351350155,-4.66133071322764
"17437801","17437801",NA,NA,NA,-0.503594204493057,5.62266706929689,-1.6288424668743,0.119377318393085,0.573403646867448,-4.66215871999138
"17226302","17226302","13167","Dbi","diazepam binding inhibitor",0.130833370248328,7.79831939280671,1.6284873461964,0.119453003536389,0.573403646867448,-4.66264596639424
"17343476","17343476",NA,NA,NA,0.181309156214311,5.55993113715206,1.62844918949036,0.119461138100092,0.573403646867448,-4.66269831496015
"17517588","17517588","102634011","Gm26868","predicted gene, 26868",0.110150308644334,2.7335306135687,1.62830922835936,0.119490980182415,0.573403646867448,-4.66289032493666
"17525007","17525007","244745","Dpy19l1","dpy-19-like 1 (C. elegans)",-0.181427680564854,6.94854137484587,-1.62829176780941,0.119494703508865,0.573403646867448,-4.66291427787231
"17243247","17243247","66047","Mrpl54","mitochondrial ribosomal protein L54",0.201710626063407,8.16478977924652,1.6282421520742,0.119505284213203,0.573403646867448,-4.66298234127334
